make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
dbitset;128;clang++;-O3;15,58;0,360714798;1720728322030
dbitset;128;clang++;-O3;15,15;0,368656628;1720728322410
dbitset;128;clang++;-O3;15,21;0,366953611;1720728322790
dbitset;128;clang++;-O3;15,51;0,368237814;1720728323170
dbitset;128;clang++;-O3;15,48;0,364485813;1720728323546
dbitset;128;clang++;-O3;15,84;0,364853562;1720728323923
dbitset;128;clang++;-O3;15,94;0,359254236;1720728324294
dbitset;128;clang++;-O3;15,74;0,368654844;1720728324677
dbitset;128;clang++;-O3;16,00;0,366794022;1720728325057
dbitset;128;clang++;-O3;16,82;0,366800264;1720728325436
dbitset;128;clang++;-O3;17,21;0,367671875;1720728325817
dbitset;1024;clang++;-O3;119,72;2,903203838;1720728330034
dbitset;1024;clang++;-O3;118,88;2,916911246;1720728332963
dbitset;1024;clang++;-O3;120,45;2,924476400;1720728335901
dbitset;1024;clang++;-O3;119,67;2,921337768;1720728338836
dbitset;1024;clang++;-O3;119,41;2,915266929;1720728341764
dbitset;1024;clang++;-O3;119,21;2,861427493;1720728344639
dbitset;1024;clang++;-O3;120,79;2,907706082;1720728347561
dbitset;1024;clang++;-O3;119,53;2,914076883;1720728350488
dbitset;1024;clang++;-O3;119,19;2,912829959;1720728353414
dbitset;1024;clang++;-O3;118,52;2,914164406;1720728356343
dbitset;1024;clang++;-O3;120,81;2,908928590;1720728359266
dbitset;1024;clang++;-O3;121,19;2,895514311;1720728362175
dbitset;1024;clang++;-O3;120,05;2,865400458;1720728365054
dbitset;1024;clang++;-O3;118,73;2,914453978;1720728367982
dbitset;1024;clang++;-O3;120,53;2,915272419;1720728370914
dbitset;8192;clang++;-O3;949,95;22,869801332;1720728395093
dbitset;8192;clang++;-O3;964,83;23,049145600;1720728418155
dbitset;8192;clang++;-O3;936,44;23,173704583;1720728441344
dbitset;8192;clang++;-O3;959,29;23,265165098;1720728464622
dbitset;8192;clang++;-O3;960,98;23,292811847;1720728487928
dbitset;8192;clang++;-O3;945,77;23,254590564;1720728511196
dbitset;8192;clang++;-O3;943,19;23,243177689;1720728534455
dbitset;8192;clang++;-O3;961,53;23,286267140;1720728557754
dbitset;8192;clang++;-O3;957,49;23,255355694;1720728581023
dbitset;8192;clang++;-O3;935,54;23,208315341;1720728604246
dbitset;8192;clang++;-O3;962,95;23,029746063;1720728627289
dbitset;8192;clang++;-O3;965,47;22,865632211;1720728650169
dbitset;8192;clang++;-O3;949,31;23,254128648;1720728673438
dbitset;8192;clang++;-O3;947,62;23,224231400;1720728696675
dbitset;8192;clang++;-O3;961,85;23,211432253;1720728719899
string;128;clang++;-O3;2,50;0,059604893;1720728721393
string;128;clang++;-O3;2,51;0,059173355;1720728721465
string;128;clang++;-O3;2,62;0,060082616;1720728721537
string;128;clang++;-O3;2,55;0,060285005;1720728721609
string;128;clang++;-O3;2,67;0,060345969;1720728721683
string;128;clang++;-O3;2,66;0,060333676;1720728721755
string;128;clang++;-O3;2,59;0,060283482;1720728721828
string;128;clang++;-O3;2,64;0,060119756;1720728721899
string;128;clang++;-O3;2,64;0,060181151;1720728721972
string;128;clang++;-O3;2,64;0,060242416;1720728722044
string;128;clang++;-O3;2,66;0,060161224;1720728722116
string;128;clang++;-O3;2,74;0,060146626;1720728722188
string;128;clang++;-O3;2,70;0,060166964;1720728722260
string;128;clang++;-O3;2,65;0,060068850;1720728722332
string;128;clang++;-O3;2,69;0,060199144;1720728722405
string;1024;clang++;-O3;18,48;0,453546158;1720728724287
string;1024;clang++;-O3;18,04;0,452411725;1720728724752
string;1024;clang++;-O3;18,59;0,455420876;1720728725221
string;1024;clang++;-O3;18,30;0,447741588;1720728725682
string;1024;clang++;-O3;18,50;0,454906493;1720728726150
string;1024;clang++;-O3;18,33;0,457575406;1720728726621
string;1024;clang++;-O3;18,40;0,456817589;1720728727091
string;1024;clang++;-O3;18,24;0,447938216;1720728727552
string;1024;clang++;-O3;18,28;0,457173474;1720728728021
string;1024;clang++;-O3;17,80;0,445077072;1720728728478
string;1024;clang++;-O3;18,28;0,451838553;1720728728943
string;1024;clang++;-O3;18,33;0,455877821;1720728729411
string;1024;clang++;-O3;18,48;0,455916172;1720728729879
string;1024;clang++;-O3;18,36;0,457355846;1720728730349
string;1024;clang++;-O3;18,42;0,455898489;1720728730818
string;8192;clang++;-O3;146,94;3,624287227;1720728735871
string;8192;clang++;-O3;150,59;3,639312118;1720728739524
string;8192;clang++;-O3;149,99;3,635668090;1720728743174
string;8192;clang++;-O3;140,67;3,506372404;1720728746693
string;8192;clang++;-O3;141,26;3,538365785;1720728750245
string;8192;clang++;-O3;141,39;3,539423834;1720728753798
string;8192;clang++;-O3;141,56;3,540430097;1720728757351
string;8192;clang++;-O3;142,23;3,544545507;1720728760909
string;8192;clang++;-O3;142,10;3,539459993;1720728764462
string;8192;clang++;-O3;148,98;3,553127685;1720728768029
string;8192;clang++;-O3;153,36;3,556851913;1720728771599
string;8192;clang++;-O3;152,82;3,551852859;1720728775164
