engine;pkg;cpu;sleep;diff
mt11213b;0.80;0.182365109;0.69;.11
mt11213b;0.86;0.182428408;0.70;.16
mt11213b;0.82;0.182422186;0.70;.12
mt11213b;0.89;0.182305868;0.71;.18
mt11213b;0.75;0.182293414;0.70;.05
mt11213b;0.86;0.183334499;0.70;.16
mt11213b;0.75;0.182469645;0.70;.05
mt11213b;0.69;0.182520370;0.68;.01
mt11213b;0.87;0.182465948;0.69;.18
mt11213b;0.83;0.182707692;0.71;.12
mt11213b;0.69;0.182585813;0.68;.01
mt11213b;0.88;0.182132442;0.70;.18
mt11213b;0.76;0.182419782;0.71;.05
mt11213b;0.73;0.182538364;0.70;.03
mt11213b;0.84;0.182369447;0.71;.13
mt11213b;0.83;0.182490975;0.69;.14
mt11213b;0.85;0.182351594;0.67;.18
mt11213b;0.73;0.181251338;0.61;.12
mt11213b;0.88;0.182790668;0.70;.18
mt11213b;0.74;0.182385517;0.68;.06
mt11213b;0.82;0.182665944;0.70;.12
mt11213b;0.88;0.182330574;0.70;.18
mt11213b;0.89;0.182501806;0.70;.19
mt11213b;0.75;0.182457292;0.69;.06
mt11213b;0.80;0.182426585;0.69;.11
mt11213b;0.89;0.182422486;0.70;.19
mt11213b;0.87;0.182415093;0.70;.17
mt11213b;0.80;0.182341985;0.69;.11
mt11213b;0.85;0.182579091;0.70;.15
mt11213b;0.76;0.182579391;0.69;.07
mt11213b;0.76;0.182553934;0.70;.06
mt11213b;0.80;0.182964444;0.70;.10
mt11213b;0.88;0.182397850;0.70;.18
mt11213b;0.81;0.182636839;0.69;.12
mt11213b;0.88;0.182488360;0.70;.18
mt11213b;0.88;0.182374396;0.69;.19
