#program;length;compiler;opt;energy(J);time(s);seed
cvector;1024;g++;-O3;12.58;0.464330300;15
cvector;1024;g++;-O3;12.50;0.465449532;16
cvector;1024;g++;-O3;12.61;0.463569619;17
cvector;1024;g++;-O3;12.57;0.465237475;18
cvector;1024;g++;-O3;12.62;0.464289584;19
cvector;1024;g++;-O3;12.71;0.465359975;20
cvector;1024;g++;-O3;12.58;0.463910426;21
cvector;1024;g++;-O3;12.73;0.464944228;22
cvector;1024;g++;-O3;12.52;0.464211128;23
cvector;1024;g++;-O3;12.58;0.464984864;24
cvector;1024;g++;-O3;12.59;0.463913311;25
cvector;1024;g++;-O3;12.65;0.464097725;26
cvector;1024;g++;-O3;12.58;0.464622266;27
cvector;1024;g++;-O3;12.61;0.464802543;28
cvector;1024;g++;-O3;12.66;0.463944600;29
cvector;1024;g++;-O3;12.70;0.465738312;30
cvector;1024;g++;-O3;12.71;0.464344426;31
cvector;1024;g++;-O3;12.59;0.464529733;32
cvector;1024;g++;-O3;12.51;0.463543560;33
cvector;1024;g++;-O3;12.59;0.465022524;34
cvector;1024;g++;-O3;12.52;0.465491180;35
cvector;1024;g++;-O3;12.68;0.465110248;36
cvector;1024;g++;-O3;12.63;0.464596428;37
cvector;1024;g++;-O3;12.61;0.463990124;38
cvector;1024;g++;-O3;12.67;0.465314850;39
cvector;1024;g++;-O3;12.66;0.464239400;40
cvector;1024;g++;-O3;12.66;0.464521598;41
cvector;1024;g++;-O3;12.57;0.463919252;42
cvector;1024;g++;-O3;12.62;0.463726965;43
cvector;1024;g++;-O3;12.58;0.465477253;44
cvector;1024;g++;-O3;12.53;0.464540864;45
cvector;1024;g++;-O3;12.73;0.464251814;46
cvector;1024;g++;-O3;12.57;0.464720409;47
cvector;1024;g++;-O3;12.65;0.463649638;48
cvector;1024;g++;-O3;12.67;0.463932597;49
cvector;1024;g++;-O3;12.61;0.465433011;50
cvector;1024;g++;-O3;12.66;0.464943065;51
cvector;1024;g++;-O3;12.55;0.465027663;52
cvector;1024;g++;-O3;12.59;0.465309511;53
cvector;1024;g++;-O3;12.61;0.465978320;54
cvector;1024;g++;-O3;12.55;0.463536416;55
cvector;1024;g++;-O3;12.64;0.465110278;56
cvector;1024;g++;-O3;12.67;0.464278955;57
cvector;1024;g++;-O3;12.72;0.464896278;58
cvector;1024;g++;-O3;12.69;0.465121830;59
cvector;1024;g++;-O3;12.60;0.463738454;60
cvector;1024;g++;-O3;12.61;0.464346381;61
cvector;1024;g++;-O3;12.64;0.464469630;62
cvector;1024;g++;-O3;12.57;0.465590355;63
cvector;1024;g++;-O3;12.59;0.465727272;64
cvector;1024;g++;-O3;12.62;0.465970726;65
cvector;1024;g++;-O3;12.59;0.465214362;66
cvector;1024;g++;-O3;12.86;0.463799999;67
cvector;1024;g++;-O3;12.60;0.464756497;68
cvector;1024;g++;-O3;12.69;0.464739975;69
cvector;1024;g++;-O3;12.63;0.465602979;70
cvector;1024;g++;-O3;12.62;0.464329769;71
cvector;1024;g++;-O3;12.58;0.465404938;72
cvector;1024;g++;-O3;12.56;0.463937236;73
cvector;1024;g++;-O3;12.59;0.464388639;74
cvector;1024;g++;-O3;12.65;0.464358092;75
cvector;1024;g++;-O3;12.67;0.464056288;76
cvector;1024;g++;-O3;12.58;0.463892482;77
cvector;1024;g++;-O3;12.63;0.464090171;78
cvector;1024;g++;-O3;12.66;0.465438421;79
cvector;1024;g++;-O3;12.68;0.464615463;80
cvector;1024;g++;-O3;12.63;0.464493976;81
cvector;1024;g++;-O3;12.68;0.465197611;82
cvector;1024;g++;-O3;12.49;0.463863268;83
cvector;1024;g++;-O3;12.61;0.465842587;84
cvector;1024;g++;-O3;12.60;0.465885456;85
cvector;1024;g++;-O3;12.72;0.464333175;86
cvector;1024;g++;-O3;12.67;0.464945930;87
cvector;1024;g++;-O3;12.69;0.465095911;88
cvector;1024;g++;-O3;12.61;0.463929721;89
cvector;1024;g++;-O3;12.66;0.465235342;90
cvector;1024;g++;-O3;12.56;0.465679242;91
cvector;1024;g++;-O3;12.54;0.464318558;92
cvector;1024;g++;-O3;12.62;0.465426569;93
cvector;1024;g++;-O3;12.53;0.463504647;94
cvector;1024;g++;-O3;12.71;0.465043373;95
cvector;1024;g++;-O3;12.65;0.464526386;96
cvector;1024;g++;-O3;12.57;0.463602991;97
cvector;1024;g++;-O3;12.56;0.463869058;98
cvector;1024;g++;-O3;12.62;0.464782175;99
cvector;2048;g++;-O3;25.02;0.925653952;00
cvector;2048;g++;-O3;24.97;0.923340758;01
cvector;2048;g++;-O3;25.11;0.923165330;02
cvector;2048;g++;-O3;25.03;0.923150212;03
cvector;2048;g++;-O3;25.00;0.924192580;04
cvector;2048;g++;-O3;24.96;0.926064989;05
cvector;2048;g++;-O3;25.08;0.926809942;06
cvector;2048;g++;-O3;25.05;0.926140480;07
cvector;2048;g++;-O3;25.09;0.925413572;08
cvector;2048;g++;-O3;25.01;0.923020350;09
cvector;2048;g++;-O3;25.02;0.923740314;10
cvector;2048;g++;-O3;25.05;0.925817497;11
cvector;2048;g++;-O3;24.99;0.926881656;12
cvector;2048;g++;-O3;25.13;0.925384397;13
cvector;2048;g++;-O3;24.92;0.923133230;14
cvector;2048;g++;-O3;24.97;0.924047990;15
cvector;2048;g++;-O3;25.06;0.924220112;16
cvector;2048;g++;-O3;25.09;0.925933865;17
cvector;2048;g++;-O3;24.94;0.924280164;18
cvector;2048;g++;-O3;24.87;0.921599885;19
cvector;2048;g++;-O3;25.00;0.924489465;20
cvector;2048;g++;-O3;24.98;0.924865658;21
cvector;2048;g++;-O3;24.94;0.924122259;22
cvector;2048;g++;-O3;25.01;0.922087216;23
cvector;2048;g++;-O3;25.10;0.924950787;24
cvector;2048;g++;-O3;25.00;0.924743419;25
cvector;2048;g++;-O3;25.01;0.925251109;26
cvector;2048;g++;-O3;25.23;0.924425666;27
cvector;2048;g++;-O3;24.96;0.925095407;28
cvector;2048;g++;-O3;25.03;0.925051785;29
cvector;2048;g++;-O3;24.97;0.924872902;30
cvector;2048;g++;-O3;25.17;0.925290862;31
cvector;2048;g++;-O3;24.89;0.924582328;32
cvector;2048;g++;-O3;25.01;0.925749870;33
cvector;2048;g++;-O3;24.96;0.922426940;34
cvector;2048;g++;-O3;25.15;0.925292366;35
cvector;2048;g++;-O3;25.11;0.923566681;36
cvector;2048;g++;-O3;24.92;0.924981474;37
cvector;2048;g++;-O3;24.98;0.926873571;38
cvector;2048;g++;-O3;24.94;0.923912326;39
cvector;2048;g++;-O3;24.95;0.924730776;40
cvector;2048;g++;-O3;24.92;0.924800135;41
cvector;2048;g++;-O3;25.06;0.926186777;42
cvector;2048;g++;-O3;25.02;0.923561080;43
cvector;2048;g++;-O3;25.02;0.925887418;44
cvector;2048;g++;-O3;24.89;0.925302134;45
cvector;2048;g++;-O3;24.94;0.924775390;46
cvector;2048;g++;-O3;24.95;0.923547375;47
cvector;2048;g++;-O3;25.12;0.926372955;48
cvector;2048;g++;-O3;25.01;0.926534257;49
cvector;2048;g++;-O3;24.95;0.924393085;50
cvector;2048;g++;-O3;24.92;0.924628585;51
cvector;2048;g++;-O3;24.81;0.923112862;52
cvector;2048;g++;-O3;25.11;0.924568894;53
cvector;2048;g++;-O3;25.01;0.925182270;54
cvector;2048;g++;-O3;25.06;0.924392724;55
cvector;2048;g++;-O3;25.02;0.926489203;56
cvector;2048;g++;-O3;25.03;0.923026671;57
cvector;2048;g++;-O3;24.96;0.927463643;58
cvector;2048;g++;-O3;25.13;0.925522486;59
cvector;2048;g++;-O3;25.04;0.923395260;60
cvector;2048;g++;-O3;25.02;0.924352429;61
cvector;2048;g++;-O3;25.05;0.925123269;62
cvector;2048;g++;-O3;25.04;0.925366805;63
cvector;2048;g++;-O3;25.18;0.925874163;64
cvector;2048;g++;-O3;25.18;0.925521504;65
cvector;2048;g++;-O3;25.07;0.924459920;66
cvector;2048;g++;-O3;24.98;0.924952330;67
cvector;2048;g++;-O3;24.98;0.923791831;68
cvector;2048;g++;-O3;25.08;0.926265314;69
cvector;2048;g++;-O3;24.95;0.924030968;70
cvector;2048;g++;-O3;25.07;0.925907596;71
cvector;2048;g++;-O3;24.91;0.923822519;72
cvector;2048;g++;-O3;24.99;0.926998344;73
cvector;2048;g++;-O3;25.02;0.924729995;74
cvector;2048;g++;-O3;25.04;0.925818629;75
cvector;2048;g++;-O3;24.90;0.924247262;76
cvector;2048;g++;-O3;25.11;0.926084436;77
cvector;2048;g++;-O3;24.90;0.924500355;78
cvector;2048;g++;-O3;24.99;0.927204329;79
cvector;2048;g++;-O3;25.10;0.922965406;80
cvector;2048;g++;-O3;24.97;0.924207428;81
cvector;2048;g++;-O3;25.20;0.925311230;82
cvector;2048;g++;-O3;25.07;0.925621871;83
cvector;2048;g++;-O3;25.13;0.923350366;84
cvector;2048;g++;-O3;25.07;0.924631781;85
cvector;2048;g++;-O3;24.98;0.923163958;86
cvector;2048;g++;-O3;25.15;0.925037650;87
cvector;2048;g++;-O3;24.98;0.924338152;88
cvector;2048;g++;-O3;25.17;0.922989111;89
cvector;2048;g++;-O3;25.07;0.922675655;90
cvector;2048;g++;-O3;25.06;0.924156141;91
cvector;2048;g++;-O3;25.07;0.924682296;92
cvector;2048;g++;-O3;25.26;0.924594601;93
cvector;2048;g++;-O3;24.95;0.922229802;94
cvector;2048;g++;-O3;25.15;0.923549678;95
cvector;2048;g++;-O3;25.10;0.924583150;96
cvector;2048;g++;-O3;25.10;0.923636681;97
cvector;2048;g++;-O3;25.03;0.924700470;98
cvector;2048;g++;-O3;24.98;0.922942454;99
string;512;g++;-O3;6.29;0.234709064;00
string;512;g++;-O3;6.37;0.233732980;01
string;512;g++;-O3;6.40;0.232847055;02
string;512;g++;-O3;6.42;0.233785689;03
string;512;g++;-O3;6.35;0.233717942;04
string;512;g++;-O3;6.42;0.233663441;05
string;512;g++;-O3;6.27;0.233132759;06
string;512;g++;-O3;6.43;0.233467063;07
string;512;g++;-O3;6.38;0.233815094;08
string;512;g++;-O3;6.31;0.233533126;09
string;512;g++;-O3;6.32;0.233103764;10
string;512;g++;-O3;6.41;0.233905382;11
string;512;g++;-O3;6.55;0.233747788;12
string;512;g++;-O3;6.42;0.233235991;13
string;512;g++;-O3;6.33;0.233168765;14
string;512;g++;-O3;6.40;0.233522787;15
string;512;g++;-O3;6.38;0.233846432;16
string;512;g++;-O3;6.36;0.233303567;17
string;512;g++;-O3;6.40;0.233442828;18
string;512;g++;-O3;6.41;0.233165770;19
string;512;g++;-O3;6.41;0.233584152;20
string;512;g++;-O3;6.40;0.233586687;21
string;512;g++;-O3;6.36;0.233193181;22
string;512;g++;-O3;6.45;0.233877691;23
string;512;g++;-O3;6.40;0.233646829;24
string;512;g++;-O3;6.37;0.233026470;25
string;512;g++;-O3;6.40;0.233466683;26
string;512;g++;-O3;6.40;0.233879234;27
string;512;g++;-O3;6.40;0.233690000;28
string;512;g++;-O3;6.37;0.233274433;29
string;512;g++;-O3;6.37;0.233443128;30
string;512;g++;-O3;6.43;0.233833418;31
string;512;g++;-O3;6.38;0.233365303;32
string;512;g++;-O3;6.39;0.234150450;33
string;512;g++;-O3;6.38;0.233599099;34
string;512;g++;-O3;6.39;0.233705759;35
string;512;g++;-O3;6.54;0.233384719;36
string;512;g++;-O3;6.35;0.233722330;37
string;512;g++;-O3;6.42;0.233651528;38
string;512;g++;-O3;6.37;0.233474978;39
string;512;g++;-O3;6.38;0.233827867;40
string;512;g++;-O3;6.42;0.233639085;41
string;512;g++;-O3;6.42;0.234068066;42
string;512;g++;-O3;6.38;0.234171860;43
string;512;g++;-O3;6.42;0.234490837;44
string;512;g++;-O3;6.39;0.233794475;45
string;512;g++;-O3;6.38;0.233414745;46
string;512;g++;-O3;6.37;0.233754640;47
string;512;g++;-O3;6.35;0.233233527;48
string;512;g++;-O3;6.51;0.234722209;49
string;512;g++;-O3;6.43;0.234073968;50
string;512;g++;-O3;6.35;0.233831224;51
string;512;g++;-O3;6.43;0.234254996;52
string;512;g++;-O3;6.38;0.233215543;53
string;512;g++;-O3;6.41;0.233779908;54
string;512;g++;-O3;6.39;0.233904491;55
string;512;g++;-O3;6.37;0.233810725;56
string;512;g++;-O3;6.40;0.234187460;57
string;512;g++;-O3;6.37;0.233705710;58
string;512;g++;-O3;6.39;0.233574715;59
string;512;g++;-O3;6.38;0.233380011;60
string;512;g++;-O3;6.32;0.233564295;61
string;512;g++;-O3;6.51;0.233956408;62
string;512;g++;-O3;6.38;0.233652600;63
string;512;g++;-O3;6.38;0.234198309;64
string;512;g++;-O3;6.33;0.233679831;65
string;512;g++;-O3;6.34;0.233584312;66
string;512;g++;-O3;6.38;0.233933024;67
string;512;g++;-O3;6.41;0.234082623;68
string;512;g++;-O3;6.39;0.233943704;69
string;512;g++;-O3;6.29;0.233622443;70
string;512;g++;-O3;6.32;0.233843026;71
string;512;g++;-O3;6.42;0.233922905;72
string;512;g++;-O3;6.43;0.233969943;73
string;512;g++;-O3;6.38;0.233761133;74
string;512;g++;-O3;6.43;0.233351517;75
string;512;g++;-O3;6.28;0.233586246;76
string;512;g++;-O3;6.41;0.233892508;77
string;512;g++;-O3;6.42;0.233822096;78
string;512;g++;-O3;6.37;0.233953201;79
string;512;g++;-O3;6.36;0.233735585;80
string;512;g++;-O3;6.40;0.233800356;81
string;512;g++;-O3;6.35;0.233600152;82
string;512;g++;-O3;6.44;0.233844469;83
string;512;g++;-O3;6.30;0.233899952;84
string;512;g++;-O3;6.49;0.233929648;85
string;512;g++;-O3;6.46;0.233519191;86
string;512;g++;-O3;6.41;0.233734052;87
string;512;g++;-O3;6.41;0.233708335;88
string;512;g++;-O3;6.34;0.233714686;89
string;512;g++;-O3;6.41;0.234022371;90
string;512;g++;-O3;6.36;0.233807730;91
string;512;g++;-O3;6.32;0.233503461;92
string;512;g++;-O3;6.44;0.234967958;93
string;512;g++;-O3;6.33;0.233962600;94
string;512;g++;-O3;6.41;0.233733912;95
string;512;g++;-O3;6.38;0.233818931;96
string;512;g++;-O3;6.33;0.233518299;97
string;512;g++;-O3;6.40;0.233694147;98
string;512;g++;-O3;6.52;0.233768226;99
string;1024;g++;-O3;12.79;0.465413906;00
string;1024;g++;-O3;12.64;0.464838870;01
string;1024;g++;-O3;12.59;0.464275147;02
string;1024;g++;-O3;12.62;0.463803886;03
string;1024;g++;-O3;12.69;0.464797484;04
string;1024;g++;-O3;12.68;0.464613100;05
string;1024;g++;-O3;12.68;0.464251724;06
string;1024;g++;-O3;12.67;0.465119074;07
string;1024;g++;-O3;12.65;0.463952244;08
string;1024;g++;-O3;12.66;0.464158479;09
string;1024;g++;-O3;12.99;0.464335459;10
string;1024;g++;-O3;12.88;0.464944639;11
string;1024;g++;-O3;12.64;0.464483076;12
string;1024;g++;-O3;12.66;0.464985024;13
string;1024;g++;-O3;12.76;0.463749262;14
string;1024;g++;-O3;12.66;0.463717906;15
string;1024;g++;-O3;12.68;0.464727653;16
string;1024;g++;-O3;12.73;0.465543408;17
string;1024;g++;-O3;12.68;0.463563798;18
string;1024;g++;-O3;12.62;0.464316876;19
string;1024;g++;-O3;12.60;0.465288250;20
string;1024;g++;-O3;12.63;0.464884656;21
string;1024;g++;-O3;12.62;0.464470562;22
string;1024;g++;-O3;12.81;0.463680846;23
string;1024;g++;-O3;12.59;0.464603290;24
string;1024;g++;-O3;12.66;0.464523611;25
string;1024;g++;-O3;12.51;0.463892903;26
string;1024;g++;-O3;12.63;0.464280757;27
string;1024;g++;-O3;12.66;0.465606666;28
string;1024;g++;-O3;12.64;0.464255290;29
string;1024;g++;-O3;12.69;0.465712534;30
string;1024;g++;-O3;12.66;0.465739965;31
string;1024;g++;-O3;12.66;0.464757538;32
string;1024;g++;-O3;12.66;0.464322365;33
string;1024;g++;-O3;12.64;0.464850082;34
string;1024;g++;-O3;12.67;0.464699050;35
string;1024;g++;-O3;12.68;0.463161246;36
string;1024;g++;-O3;12.66;0.464286939;37
string;1024;g++;-O3;12.65;0.464441999;38
string;1024;g++;-O3;12.63;0.464808123;39
string;1024;g++;-O3;12.57;0.463203304;40
string;1024;g++;-O3;12.62;0.464440406;41
string;1024;g++;-O3;12.78;0.465119886;42
string;1024;g++;-O3;12.71;0.464576660;43
string;1024;g++;-O3;12.71;0.464732262;44
string;1024;g++;-O3;12.64;0.464003930;45
string;1024;g++;-O3;12.67;0.464487795;46
string;1024;g++;-O3;12.61;0.464420469;47
string;1024;g++;-O3;12.67;0.464937835;48
string;1024;g++;-O3;12.61;0.464834743;49
string;1024;g++;-O3;12.67;0.464630001;50
string;1024;g++;-O3;12.75;0.464318929;51
string;1024;g++;-O3;12.68;0.464376626;52
string;1024;g++;-O3;12.65;0.463826218;53
string;1024;g++;-O3;12.65;0.464102374;54
string;1024;g++;-O3;12.65;0.464757649;55
string;1024;g++;-O3;12.67;0.464520726;56
string;1024;g++;-O3;12.53;0.464520456;57
string;1024;g++;-O3;12.68;0.464807001;58
string;1024;g++;-O3;12.66;0.464413946;59
string;1024;g++;-O3;12.67;0.464539241;60
string;1024;g++;-O3;12.77;0.465138551;61
string;1024;g++;-O3;12.64;0.464563646;62
string;1024;g++;-O3;12.67;0.464726350;63
string;1024;g++;-O3;12.58;0.464740978;64
string;1024;g++;-O3;12.60;0.464285957;65
string;1024;g++;-O3;12.65;0.465019057;66
string;1024;g++;-O3;12.72;0.464442747;67
string;1024;g++;-O3;12.63;0.464100972;68
string;1024;g++;-O3;12.62;0.464443182;69
string;1024;g++;-O3;12.81;0.464538510;70
string;1024;g++;-O3;12.68;0.463712817;71
string;1024;g++;-O3;12.66;0.464487245;72
string;1024;g++;-O3;12.61;0.464187274;73
string;1024;g++;-O3;12.66;0.464760354;74
string;1024;g++;-O3;12.66;0.464318199;75
string;1024;g++;-O3;12.63;0.464625853;76
string;1024;g++;-O3;12.62;0.464107614;77
string;1024;g++;-O3;12.70;0.464477075;78
string;1024;g++;-O3;12.61;0.464768470;79
string;1024;g++;-O3;12.65;0.464790641;80
string;1024;g++;-O3;12.60;0.463827831;81
string;1024;g++;-O3;12.57;0.464842689;82
string;1024;g++;-O3;12.71;0.464658164;83
string;1024;g++;-O3;12.67;0.465066527;84
string;1024;g++;-O3;12.61;0.465059113;85
string;1024;g++;-O3;12.62;0.464433093;86
string;1024;g++;-O3;12.70;0.463214455;87
string;1024;g++;-O3;12.65;0.463848892;88
string;1024;g++;-O3;12.75;0.465184568;89
string;1024;g++;-O3;12.58;0.464333978;90
string;1024;g++;-O3;12.67;0.465266691;91
string;1024;g++;-O3;12.65;0.464364054;92
string;1024;g++;-O3;12.73;0.465213021;93
string;1024;g++;-O3;12.66;0.465151326;94
string;1024;g++;-O3;12.64;0.464659516;95
string;1024;g++;-O3;12.69;0.463598985;96
